-0.38099,-0.32346,-0.26438,-0.20689,-0.16346,-0.12308,-0.094057,-0.069957,-0.051974,-0.037825,-0.02522,-0.018241,-0.01677,-0.007981,-0.009381,-0.002878,-0.002829,-7.4e-05,-0.002037,0.001856,0.00272,-0.000856,0.002234,-0.000588,0.001534,-0.002474,0.000994,-0.001382,0.000647,0.001448,0.003511,6.6e-05,0.003856,0.00477,0.004286,0.004704,0.006815,0.008996,0.003886,0.00246,0.002718,0.002062,0.001026,-0.000492,-0.00453,0.003693,0.000492,0.003045,0.00265,0.003062,0.002193,0.002971,0.002292,0.005004,0.000238,-0.000572,-0.000483,-0.00023,0.001025,0.001911,0.000362,0,0.008849,0.004438,0.006225,0.006756,-0.000343,0.002925,0.001389,0.000901,0.00024,-0.001425,0.001409,0.00206,0.003091,-0.001174,-0.003235,0.0012,0.010694,-0.001396,0.003401,0.000589,-0.000991,-0.000606,-0.001901,-0.001035,-0.001568,-0.003517,-0.001938,-0.0041,-0.000752,-0.001334,-0.002757,-0.0002,-0.000863,-0.000763,0.000454,0.002253,-0.000415,0.003933
-0.37624,-0.32227,-0.26506,-0.21243,-0.16602,-0.12399,-0.089605,-0.069765,-0.048213,-0.034322,-0.023937,-0.015086,-0.01159,-0.010668,-0.002049,-0.010018,-0.002638,-0.003741,0.000501,0.002933,-0.000352,0.004518,0.000784,0.003357,-0.000756,0.003777,-0.004005,0.003291,0.002726,0.001194,0.00149,0.001872,-0.000645,0.002036,0.001427,0.00078,0.004989,0.005205,0.001773,0.001088,0.005567,-0.000801,0.001225,0.000389,-0.001785,-0.002884,0.003235,0.001973,0.001935,0.002908,0.00169,0.003794,0.005642,0.003488,0.005139,0.005207,0.000156,0.000813,-0.000502,0.000662,0.001974,0.005865,-0.001888,0.003722,0.001347,-0.003722,0.002011,0.001403,0.000138,0.002971,0.004706,-0.002222,0.000777,-2.7e-05,0.0021,0.002422,0.002413,0.000467,-0.001323,0.004449,0.002887,0.004114,0.001181,0.001534,-0.00254,3.9e-05,-0.001496,-0.002464,-0.002873,-0.001299,0.000265,0.000736,-0.003117,-0.000414,0.000532,0.00879,0.004801,0.007119,0.009567,0.001839
-0.37938,-0.32318,-0.26184,-0.21152,-0.16174,-0.12783,-0.099171,-0.066146,-0.049893,-0.036902,-0.027294,-0.01794,-0.011365,-0.005474,-0.005329,0.006227,0.000954,0.001103,-7.3e-05,-0.005385,-0.001019,-0.002335,0.003544,0.001122,0.001838,0.004444,0.001717,0.003737,0.005472,0.001414,0.000739,0.001748,0.003794,0.003606,0.002267,0.006207,0.004666,0.002774,0.004226,0.014243,-0.000548,-0.001518,3.8e-05,-0.000638,-6.9e-05,5.7e-05,-0.001466,-0.001967,0.001218,0.00368,0.001734,0.002908,0.003186,0.007253,0.00595,-0.00077,0.000645,0.000565,0.001823,0.003963,-0.000159,-0.000662,0.010175,0.000868,2.7e-05,0.007811,0.001,-0.000457,0.000895,0.00158,0.000687,-0.002786,-0.002917,-0.000415,0.002419,0.00216,-8.1e-05,-0.002189,0.004749,0.002522,0.004772,0.00205,-0.001203,-0.00437,0.003912,0.00082,-0.001359,-0.000958,-0.000407,-0.001891,-0.001972,0.000266,3.5e-05,0.000638,0.001022,-0.00047,0.006422,-0.000972,-0.000787,0.005357
-0.37911,-0.32258,-0.26583,-0.21035,-0.16139,-0.12573,-0.091621,-0.071857,-0.054457,-0.03633,-0.025184,-0.020016,-0.016191,-0.010982,-0.008043,-0.003537,-0.00479,-0.001818,0.000316,0.004113,0.000495,-0.001024,0.000635,0.001237,0.004225,0.001495,0.00301,-0.003462,0.003362,0.002483,0.003089,0.001618,0.001078,0.001934,0.001271,0.001076,0.002751,0.007776,0.007633,0.004351,-0.000203,0.005519,-0.003426,-0.002295,-0.002098,-0.005015,-0.00109,0.004487,0.001949,0.004305,0.003728,0.002694,0.005265,0.00158,0.000968,0.0044,-0.000881,-0.001466,-0.004094,0.000509,0.001323,-0.003024,0.007688,0.002288,-0.000944,0.002363,0.00411,0.000992,0.003351,0.001446,-0.00057,0.000432,0.001303,-0.000619,0.002722,-0.000573,0.000536,-0.00016,0.004388,0.003946,0.005399,0.003108,0.001785,-0.001606,-0.000635,-0.001291,-0.000803,-0.003651,-0.002195,-0.005784,-0.001593,-0.004557,0.000457,-0.000662,0.000154,0.002308,-0.00118,0.001359,8.8e-05,-4.3e-05
-0.3764,-0.3238,-0.26253,-0.21282,-0.16586,-0.12738,-0.09463,-0.071177,-0.049291,-0.034502,-0.02551,-0.017115,-0.012859,-0.00962,-0.007993,-0.008316,-0.000678,-0.003958,0.002906,-0.001475,0.001687,0.002263,0.000255,0.00389,0.001032,0.003792,-0.001823,0.00221,0.000516,0.002124,0.001224,0.001721,-1.3e-05,0.001336,-0.000287,0.00175,0.001228,0.00469,0.004172,0.007075,0.006431,-0.000404,0.000829,5.6e-05,-0.000569,-0.005476,-0.00093,-0.004394,-0.000231,0.003606,0.002019,0.003395,0.005574,0.002766,0.004574,0.004847,8.8e-05,0.001744,-0.000906,-0.002443,0.005822,-0.002221,-0.002451,0.003353,-0.001107,-0.00031,0.003591,-0.005047,-0.000989,-0.002104,-0.000583,-0.000924,-0.003595,-0.003875,0.001066,0.000212,0.002536,-0.000571,-0.003222,0.003427,0.002077,0.004185,0.003847,-0.000157,-0.000662,0.001894,-0.001124,-2.4e-05,-0.001645,-0.001172,-0.001532,-0.001285,-0.00047,0.000203,0.000728,0.004065,0.002049,0.005952,0.00713,0.003009
-0.38133,-0.32401,-0.26453,-0.21061,-0.16469,-0.12646,-0.09738,-0.070002,-0.048846,-0.035119,-0.025914,-0.019567,-0.008936,-0.006993,-0.003374,0.003921,2.3e-05,0.002123,-0.004179,0.00291,0.000942,0.001863,0.003011,0.001327,0.003074,0.001532,0.006309,0.000542,0.002674,0.00367,0.004177,0.001546,0.001103,0.001817,0.00257,0.004078,0.001452,0.004902,0.007216,0.006813,-0.000144,0.003357,-0.00245,-0.000188,0.000602,0.000203,-0.004283,0.004972,-0.002981,0.00163,0.006545,0.003074,0.001225,0.00627,0.004773,0.002009,0.001692,-0.001205,0.003449,0.001301,-0.000284,0.003605,0.006109,-0.002034,0.005927,0.003463,0.00092,0.003108,0.000858,0.003949,-0.001843,-0.000206,-0.002348,-0.001311,5.1e-05,0.000104,-0.001673,-0.001025,0.004098,0.004057,0.00423,0.001148,0.001991,-0.001451,0.001689,0.002297,-0.000283,0.000938,0.000387,-0.00294,-0.00401,-0.003372,0.001166,-0.000188,-0.000467,-0.000218,0.001624,0.000181,-0.002992,0.00198
-0.37841,-0.32491,-0.26663,-0.20695,-0.16422,-0.12546,-0.092214,-0.070783,-0.052644,-0.038242,-0.024555,-0.017815,-0.009598,-0.00713,-0.010434,-0.005307,-0.004801,0.00047,0.000994,0.000705,-0.000566,-0.003901,-0.001309,0.003327,0.003401,-0.000538,0.005163,-0.001736,0.00011,0.00178,0.002048,0.00082,0.002041,-0.001249,0.000589,-0.002303,0.002621,0.006039,0.007933,0.002202,0.00668,0.006536,-0.001602,-0.001099,-0.00114,-0.001476,-0.002384,0.000795,0.004765,0.002655,0.002446,0.002762,0.003473,0.001537,0.000911,0.007743,0.002542,0.000374,-7.4e-05,0.000724,0.004371,0.002264,-0.000976,0.002278,0.0018,0.00249,-0.000122,0.002445,0.000501,-0.002303,-0.001148,-2e-06,-0.002007,-0.00247,-0.000565,0.00212,0.001692,-0.000216,-0.000823,0.001549,0.000823,0.003694,0.003815,0.002241,-0.002022,0.000435,-0.000744,-0.001249,-0.001842,-0.003743,-0.002904,-0.00338,8.1e-05,-0.000799,-0.000457,0.000471,-0.000951,0.000734,-0.00087,0.00196
-0.37583,-0.32377,-0.26347,-0.21178,-0.17028,-0.12595,-0.09847,-0.071745,-0.048978,-0.035369,-0.024725,-0.014914,-0.012516,-0.008019,-0.004196,-0.007218,0.001625,-0.000473,0.002682,-0.001494,0.001432,0.000373,0.002372,-0.000314,-0.000328,0.003295,-0.000551,0.004997,-0.000348,0.002328,0.001781,0.001708,-0.00201,0.00394,-0.000526,0.001675,0.001876,0.003396,0.000569,0.006005,0.005667,0.001051,0.009043,0.003375,-0.000101,-0.002337,0.000123,-0.00082,-0.004009,0.00159,0.004106,0.003681,0.003364,0.00394,0.004461,0.003649,0.005903,0.001812,-0.0015,-0.00345,0.000688,0.003672,-0.004473,0.001999,0.007445,-0.000483,-0.00062,0.001649,0.000902,0.001487,0.00017,-0.000824,0.000111,-0.002775,-0.002263,-0.000716,-0.000798,0.001931,-0.000737,-0.001827,-0.000186,0.002934,0.004588,0.00228,-0.001643,0.001594,-0.001589,-0.00109,-0.000594,-0.001731,-0.000861,0.000668,-0.002317,-0.001179,-0.00247,0.002202,-0.000197,0.006791,0.005563,0.004746
-0.37923,-0.32016,-0.26701,-0.20995,-0.16476,-0.12417,-0.095332,-0.073063,-0.050544,-0.037262,-0.025239,-0.017745,-0.007067,-0.004671,-0.002546,0.002396,-0.001978,0.002118,-0.009589,0.000451,-0.000519,0.000727,0.00311,0.000256,0.001043,-2.6e-05,0.007325,0.002382,0.002974,0.002873,0.001909,0.002071,0.001436,0.001364,0.001115,0.003195,0.003296,0.001292,0.006211,0.00461,0.002429,0.00656,0.003741,0.004942,0.001322,0.000479,-0.001031,0.000218,-0.002052,-0.000491,0.005682,0.00271,0.000753,0.00501,0.003941,0.002245,0.005029,6.3e-05,0.002124,0.000954,0.00016,0.007532,0.001806,-0.001786,0.004467,0.003783,-0.001321,0.008967,0.00296,0.001687,0.002179,-0.000204,-0.000886,-0.001204,-0.00168,0.001472,0.000337,-0.000445,0.000924,0.000412,0.001882,-7.3e-05,-0.000288,0.002745,0.002563,-0.001582,0.000488,-1e-05,0.000683,-0.003076,-0.003563,-0.00201,-0.002959,-0.000515,0.00059,-0.005535,0.000882,-0.000395,-5.2e-05,0.003711
-0.3792,-0.3212,-0.26231,-0.20884,-0.16356,-0.12695,-0.094867,-0.067947,-0.055175,-0.039247,-0.025436,-0.016962,-0.011861,-0.007979,-0.006111,-0.006864,-0.002601,-0.001066,0.008672,0.000752,-0.001129,0.002831,-0.001754,-5.7e-05,0.003865,0.002233,-0.000128,-2.3e-05,-0.000476,-0.000111,0.000852,0.002241,0.004933,0.00358,0.000416,-5.1e-05,0.003401,0.003902,0.002823,0.005047,0.012898,0.006113,0.003728,0.000172,-0.000457,-0.001203,0.000684,-0.003635,0.003692,0.003319,-0.000252,0.001915,0.006363,0.001831,0.002916,0.004935,0.003041,0.002021,-0.00389,-0.001466,-0.004717,-0.00402,0.00183,0.003078,0.000602,0.008216,0.003619,0.001074,0.001364,-0.000634,0.001545,0.000216,0.001072,0.000942,-0.000864,0.001749,0.002373,0.001912,0.002272,-0.002388,0.001352,0.004431,0.006143,0.003753,-0.003062,0.001011,-0.00141,-0.00175,-0.00079,-0.001957,-0.003474,-0.002394,-0.003507,-0.00265,-0.003537,-0.002755,-0.000483,-0.000141,0.001456,0.00013
